t_rel,node,indexed_vectors_count,points_count,segments_count,status,optimizer_status
326.452,0,208856,218948,7,yellow,ok
326.452,1,211777,218958,7,yellow,ok
326.452,2,206412,218958,7,yellow,ok
331.584,0,211286,220846,7,yellow,ok
331.584,1,211777,220878,7,yellow,ok
331.584,2,211997,220861,7,yellow,ok
336.921,0,211286,223566,7,yellow,ok
336.921,1,216120,223502,7,yellow,ok
336.921,2,213648,223598,5,yellow,ok
342.054,0,217907,225262,7,yellow,ok
342.054,1,216120,225266,7,yellow,ok
342.054,2,216231,225230,7,yellow,ok
347.203,0,217907,227822,7,yellow,ok
347.203,1,220408,227886,7,yellow,ok
347.203,2,218282,227918,7,yellow,ok
352.573,0,219543,230875,6,yellow,ok
352.573,1,220408,230875,7,yellow,ok
352.573,2,218282,230926,7,yellow,ok
