t_rel,node,indexed_vectors_count,points_count,segments_count,status,optimizer_status
251.222,2,123502,130002,6,yellow,ok
256.554,0,122872,132786,7,yellow,ok
256.554,1,124377,132786,7,yellow,ok
256.554,2,125543,132839,6,yellow,ok
261.711,0,125077,134848,7,yellow,ok
261.711,1,126147,134834,6,yellow,ok
261.711,2,127657,134834,6,yellow,ok
266.998,0,125077,137105,7,yellow,ok
266.998,1,126147,137106,6,yellow,ok
266.998,2,129808,137143,5,yellow,ok
272.115,0,130549,139843,7,yellow,ok
272.115,1,131202,139843,7,yellow,ok
272.115,2,132430,139858,6,yellow,ok
277.595,0,130549,141184,7,yellow,ok
277.595,1,131202,141202,7,yellow,ok
277.595,2,134714,141202,7,yellow,ok
282.904,0,132835,143856,6,yellow,ok
282.904,1,136435,143858,7,yellow,ok
282.904,2,134714,143858,7,yellow,ok
288.075,0,135740,145664,7,yellow,ok
288.075,1,136435,145697,7,yellow,ok
288.075,2,138973,145730,7,yellow,ok
293.323,0,135740,147355,7,yellow,ok
293.323,1,138897,147410,7,yellow,ok
293.323,2,138973,147410,7,yellow,ok
298.514,0,141476,150512,7,yellow,ok
298.514,1,141361,150546,7,yellow,ok
298.514,2,142673,150546,7,yellow,ok
303.737,0,141476,151580,7,yellow,ok
303.737,1,141361,151570,7,yellow,ok
303.737,2,142673,151666,7,yellow,ok
308.914,0,141476,152384,7,yellow,ok
308.914,1,145184,152466,7,yellow,ok
308.914,2,142673,152451,7,yellow,ok
314.335,0,141476,153952,7,yellow,ok
314.335,1,145184,154002,7,yellow,ok
314.335,2,146988,153970,7,yellow,ok
319.598,0,143777,155680,6,yellow,ok
319.598,1,145184,155698,7,yellow,ok
319.598,2,146988,155730,7,yellow,ok
325.013,0,146571,157472,7,yellow,ok
325.013,1,145184,157490,7,yellow,ok
325.013,2,149545,157436,7,yellow,ok
330.247,0,149095,160030,7,yellow,ok
330.247,1,147600,160019,6,yellow,ok
330.247,2,151882,160050,6,yellow,ok
335.342,0,149095,161984,7,yellow,ok
335.342,1,153055,161984,7,yellow,ok
335.342,2,151882,161934,7,yellow,ok
340.63,0,149095,163328,7,yellow,ok
340.63,1,153055,163333,7,yellow,ok
340.63,2,151882,163346,7,yellow,ok
345.822,0,149095,165934,7,yellow,ok
345.822,1,153055,165941,7,yellow,ok
345.822,2,151882,166002,7,yellow,ok
351.032,0,156038,168288,7,yellow,ok
351.032,1,153055,168294,7,yellow,ok
351.032,2,155571,168402,6,yellow,ok
356.432,0,156038,169967,7,yellow,ok
356.432,1,159908,169970,7,yellow,ok
356.432,2,158692,169970,6,yellow,ok
361.759,0,161687,172320,7,yellow,ok
361.759,1,159908,172306,7,yellow,ok
361.759,2,161604,172306,7,yellow,ok
366.902,0,161687,174064,7,yellow,ok
366.902,1,161691,174062,6,yellow,ok
366.902,2,161604,174162,7,yellow,ok
372.049,0,161687,175232,7,yellow,ok
372.049,1,165250,175297,7,yellow,ok
372.049,2,163916,175329,7,yellow,ok
377.481,0,161687,177504,7,yellow,ok
377.481,1,165250,177522,7,yellow,ok
377.481,2,168215,177605,7,yellow,ok
382.58,0,169414,179616,7,yellow,ok
382.58,1,165250,179666,7,yellow,ok
382.58,2,168215,179618,7,yellow,ok
387.822,0,169414,181408,7,yellow,ok
387.822,1,171611,181394,7,yellow,ok
387.822,2,170045,181394,6,yellow,ok
393.126,0,169414,183608,7,yellow,ok
393.126,1,171611,183556,7,yellow,ok
393.126,2,172713,183666,7,yellow,ok
