t_rel,node,indexed_vectors_count,points_count,segments_count,status,optimizer_status
382.772,0,161418,168416,6,yellow,ok
382.772,1,160804,168448,5,yellow,ok
382.772,2,159372,168448,6,yellow,ok
387.947,0,163558,169696,7,yellow,ok
387.947,1,163468,169745,7,yellow,ok
387.947,2,164264,169714,7,yellow,ok
393.234,0,166932,172384,6,yellow,ok
393.234,1,163468,172404,7,yellow,ok
393.234,2,167870,172416,6,yellow,ok
398.752,0,168612,174368,6,yellow,ok
398.752,1,167793,174400,7,yellow,ok
398.752,2,167870,174400,7,yellow,ok
404.051,0,170654,177461,6,yellow,ok
404.051,1,169024,177472,5,yellow,ok
404.051,2,169374,177504,6,yellow,ok
409.179,0,173230,180032,5,yellow,ok
409.179,1,171332,180048,7,yellow,ok
409.179,2,171531,180036,7,yellow,ok
414.452,0,173230,181235,6,yellow,ok
414.452,1,171332,181249,7,yellow,ok
414.452,2,175290,181312,6,yellow,ok
419.759,0,175330,182674,5,yellow,ok
419.759,1,174282,182674,7,yellow,ok
419.759,2,175290,182644,7,yellow,ok
424.861,0,175330,185344,6,yellow,ok
424.861,1,174282,185344,7,yellow,ok
424.861,2,177580,185344,7,yellow,ok
429.903,0,178856,186624,6,yellow,ok
429.903,1,179372,186624,7,yellow,ok
429.903,2,177580,186579,7,yellow,ok
435.014,0,178856,188012,6,yellow,ok
435.014,1,179372,188077,7,yellow,ok
435.014,2,179666,188128,7,yellow,ok
440.326,0,181445,189344,6,yellow,ok
440.326,1,179372,189347,7,yellow,ok
440.326,2,179666,189401,7,yellow,ok
445.81,0,181445,190800,6,yellow,ok
445.81,1,183251,190816,6,yellow,ok
445.81,2,179666,190749,7,yellow,ok
451.048,0,181445,192320,6,yellow,ok
451.048,1,183251,192375,7,yellow,ok
451.048,2,179666,192372,7,yellow,ok
456.319,0,184675,193184,6,yellow,ok
456.319,1,183251,193184,7,yellow,ok
456.319,2,183297,193277,6,yellow,ok
461.74,0,187768,195552,7,yellow,ok
461.74,1,188304,195565,7,yellow,ok
461.74,2,183297,195552,6,yellow,ok
